id;Nome;Partido;Estado;Legislatura
73690;SALOMÃO GURGEL;PDT;RN;51
73559;SALVADOR ZIMBALDI;PSDB;SP;51
74796;SAMPAIO DÓRIA;PSDB;SP;51
73467;SANTOS FILHO;PFL;PR;51
74762;SARAIVA FELIPE;PMDB;MG;51
74210;SARNEY FILHO;PV;MA;51
73596;SAULO COELHO;PSDB;MG;51
74575;SAULO PEDROSA;PSDB;BA;51
74211;SEBASTIÃO MADEIRA;PSDB;MA;51
73885;SERAFIM VENZON;PDT;SC;51
74069;SÉRGIO BARCELLOS;PFL;AP;51
74442;SÉRGIO BARROS;PSDB;AC;51
74360;SÉRGIO CARVALHO;PSDB;RO;51
74435;SÉRGIO GUERRA;PSDB;PE;51
74763;SÉRGIO MIRANDA;PCdoB;MG;51
74458;SÉRGIO NOVAIS;PSB;CE;51
74564;SÉRGIO REIS;PTB;SE;51
74436;SEVERINO CAVALCANTI;PPB;PE;51
74765;SILAS BRASILEIRO;PMDB;MG;51
74356;SILAS CÂMARA;PTB;AM;51
73560;SILVIO TORRES;PSDB;SP;51
73424;SIMÃO SESSIM;PPB;RJ;51
74085;SOCORRO GOMES;PCdoB;PA;51
73488;SYNVAL GUAZZELLI;PMDB;RS;51
74806;TADEU FILIPPELLI;PMDB;DF;51
74523;TALVANE ALBUQUERQUE NETO;PTN;AL;51
73687;TÂNIA SOARES;PCdoB;SE;51
73577;TARCÍSIO ZIMMERMANN;PT;RS;51
73561;TELMA DE SOUZA;PT;SP;51
73989;TELMO KIRST;PPB;RS;51
73652;TETÉ BEZERRA;PMDB;MT;51
74461;THEMÍSTOCLES SAMPAIO;PMDB;PI;51
74767;TILDEN SANTIAGO;PT;MG;51
74307;UBIRATAN AGUIAR;PSDB;CE;51
74193;UDSON BANDEIRA;PMDB;TO;51
74644;URSICINO QUEIROZ;PFL;BA;51
73564;VADÃO GOMES;PPB;SP;51
74136;VALDECI OLIVEIRA;PT;RS;51
74691;VALDECI PAIVA;PSL;RJ;51
73565;VALDEMAR COSTA NETO;PL*;SP;51
74348;VALDIR GANZER;PT;PA;51
73790;VALDOMIRO MEGER;PFL;PR;51
74357;VANESSA GRAZZIOTIN;PCdoB;AM;51
74233;VANIO DOS SANTOS;PT;SC;51
74087;VIC PIRES FRANCO;PFL;PA;51
74308;VICENTE ARRUDA;PSDB;CE;51
73476;VICENTE CAROPRESO;PSDB;SC;51
73677;VILMAR ROCHA;PFL;GO;51
74593;VIRGÍLIO GUIMARÃES;PT;MG;51
74768;VITTORIO MEDIOLI;PSDB;MG;51
74694;VIVALDO BARBOSA;PDT;RJ;51
73915;VIVALDO COSTA;PL*;RN;51
73567;WAGNER ROSSI;PMDB;SP;51
73643;WAGNER SALUSTIANO;PPB;SP;51
73456;WALDEMIR MOKA;PMDB;MS;51
74576;WALDIR PIRES;PT;BA;51
73489;WALDIR SCHMIDT;PMDB;RS;51
74668;WALFRIDO MARES GUIA;PTB;MG;51
74218;WALTER PINHEIRO;PT;BA;51
74695;WANDERLEY MARTINS;PSB;RJ;51
73653;WELINTON FAGUNDES;PL*;MT;51
74462;WELLINGTON DIAS;PT;PI;51
73792;WERNER WANDERER;PFL;PR;51
73661;WIGBERTO TARTUCE;PPB;DF;51
74414;WILSON BRAGA;PSDB;PB;51
73991;WILSON CIGNACHI;PMDB;RS;51
73598;WILSON CUNHA;PL*;MG;51
74801;WILSON SANTOS;PSDB;MT;51
74439;WOLNEY QUEIROZ;PDT;PE;51
74797;XICO GRAZIANO;PSDB;SP;51
73992;YEDA CRUSIUS;PSDB;RS;51
73573;YVONILTON GONÇALVES;PFL;BA;51
74769;ZAIRE REZENDE;PMDB;MG;51
73678;ZÉ GOMES DA ROCHA;PMDB;GO;51
74798;ZÉ ÍNDIO;PMDB;SP;51
74354;ZENALDO COUTINHO;PSDB;PA;51
74669;ZEZÉ PERRELLA;PFL;MG;51
74185;ZILA BEZERRA;PTB;AC;51
73645;ZULAIÊ COBRA;PSDB;SP;51
