id;Nome;Partido;Estado;Legislatura
74763;SÉRGIO MIRANDA;PDT;MG;52
74641;SEVERIANO ALVES;PDT;BA;52
74436;SEVERINO CAVALCANTI;PP**;PE;52
73718;SIGMARINGA SEIXAS;PT;DF;52
74765;SILAS BRASILEIRO;PMDB;MG;52
74356;SILAS CÂMARA;PTB;AM;52
73560;SILVIO TORRES;PSDB;SP;52
73424;SIMÃO SESSIM;PP**;RJ;52
74492;SIMPLÍCIO MÁRIO;PT;PI;52
74085;SOCORRO GOMES;PCdoB;PA;52
73922;SUELY CAMPOS;PP**;RR;52
74806;TADEU FILIPPELLI;PMDB;DF;52
74385;TAKAYAMA;PMDB;PR;52
73577;TARCÍSIO ZIMMERMANN;PT;RS;52
74289;TATICO;PTB;DF;52
73561;TELMA DE SOUZA;PT;SP;52
74029;TEREZINHA FERNANDES;PT;MA;52
73652;TETÉ BEZERRA;PMDB;MT;52
134116;THAÍS BARBOSA;PMDB;MT;52
74286;THELMA DE OLIVEIRA;PSDB;MT;52
73564;VADÃO GOMES;PP**;SP;52
74494;VADINHO BAIÃO;PT;MG;52
73565;VALDEMAR COSTA NETO;PL*;SP;52
74070;VALDENOR GUEDES;PSC;AP;52
74010;VALDIR COLATTO;PMDB;SC;52
74376;VANDER LOUBET;PT;MS;52
74282;VANDERLEI ASSIS;PP**;SP;52
74357;VANESSA GRAZZIOTIN;PCdoB;AM;52
74087;VIC PIRES FRANCO;PFL;PA;52
74308;VICENTE ARRUDA;PSDB;CE;52
73566;VICENTE CASCIONE;PTB;SP;52
137759;VICENTE CHELOTTI;PMDB;DF;52
74283;VICENTINHO;PT;SP;52
74259;VIEIRA REIS;S.PART.;RJ;52
74391;VIGNATTI;PT;SC;52
73677;VILMAR ROCHA;PFL;GO;52
74593;VIRGÍLIO GUIMARÃES;PT;MG;52
134893;VITORASSI;PT;PR;52
74768;VITTORIO MEDIOLI;PV;MG;52
65551;WAGNER LAGO;PDT;MA;52
73456;WALDEMIR MOKA;PMDB;MS;52
133370;WALTER BARELLI;PSDB;SP;52
74284;WALTER FELDMAN;PSDB;SP;52
74218;WALTER PINHEIRO;PT;BA;52
74702;WANDERVAL SANTOS;PR;SP;52
74490;WASHINGTON LUIZ;PT;MA;52
74481;WASNY DE ROURE;PT;DF;52
73653;WELLINGTON FAGUNDES;PR;MT;52
74043;WELLINGTON ROBERTO;PR;PB;52
73991;WILSON CIGNACHI;PMDB;RS;52
74044;WILSON SANTIAGO;PMDB;PB;52
74801;WILSON SANTOS;PSDB;MT;52
73930;WLADIMIR COSTA;PMDB;PA;52
74797;XICO GRAZIANO;PSDB;SP;52
73992;YEDA CRUSIUS;PSDB;RS;52
74496;ZARATTINI;PT;SP;52
73931;ZÉ GERALDO;PT;PA;52
74309;ZÉ GERARDO;PMDB;CE;52
73932;ZÉ LIMA;PP**;PA;52
74144;ZELINDA NOVAES;PFL;BA;52
74354;ZENALDO COUTINHO;PSDB;PA;52
73933;ZEQUINHA MARINHO;PMDB;PA;52
74145;ZEZÉU RIBEIRO;PT;BA;52
73944;ZICO BRONZEADO;PT;AC;52
74392;ZONTA;PP**;SC;52
73645;ZULAIÊ COBRA;PSDB;SP;52
